Hashtags	Image	CNNTags	CNNTagProbs

MadridOpen,Sharapova,tennis	http://pbs.twimg.com/media/CEDwF9NUgAA6atI.jpg		tennis,tennis match,professional tennis,tournament,competition,tennis ball,ball game,tennis player,north america,racquet,sports equipment,ball,adult,tennis racket,tennis court,one,women,victory,racket,people	0.99980,0.99862,0.99393,0.99347,0.99334,0.98941,0.98675,0.98211,0.97451,0.97432,0.97356,0.96809,0.96389,0.95081,0.94842,0.94622,0.93291,0.93208,0.93063,0.92798
WTA,tennis	http://pbs.twimg.com/media/CEBWn_DUkAEABxz.jpg		people,portrait,north america,adult,competition,recreation,women,motor vehicle,clothing,female,one,eyewear,festival,music,facial expression,outdoors,european,vehicle,singer,automobile	0.99375,0.99142,0.98600,0.97800,0.97402,0.97001,0.95743,0.95460,0.95005,0.94931,0.93763,0.93590,0.93589,0.93272,0.91096,0.90839,0.89581,0.89025,0.88562,0.87434
BETWAY,Football,Racing,Tennis,Inplay,Casino	http://pbs.twimg.com/media/CEDktB0WYAAEHTe.jpg		web,text,data,sign,internet,illustration,board,business,design,symbol,technology,information,background,shape,key,service,icon,communication,traffic,online	0.98450,0.97756,0.97753,0.97617,0.97367,0.97105,0.96737,0.96099,0.96075,0.95837,0.95160,0.95118,0.93961,0.93816,0.92497,0.92199,0.91391,0.91289,0.90331,0.90036
RogerFederer,semifinal,BNP,IstanbulOpen,tennis,Tournament,AA	http://pbs.twimg.com/media/CEDjoPpWMAEX4-N.jpg		tennis,ball,professional tennis,tennis match,competition,tournament,sports equipment,athlete,men,ball game,court,tennis court,adult,racket,people,new south wales,north america,stadium,action,match	0.99940,0.99577,0.99575,0.99362,0.99034,0.98485,0.97011,0.95162,0.94343,0.94325,0.93985,0.93821,0.93094,0.92693,0.89715,0.89120,0.89074,0.88452,0.88227,0.87903
RogerFederer,semifinal,BNP,IstanbulOpen,tennis,Tournament,AA	http://pbs.twimg.com/media/CEDjoPpWMAEX4-N.jpg		tennis,ball,professional tennis,tennis match,competition,tournament,sports equipment,athlete,men,ball game,court,tennis court,adult,racket,people,new south wales,north america,stadium,action,match	0.99940,0.99577,0.99575,0.99362,0.99034,0.98485,0.97011,0.95162,0.94343,0.94325,0.93985,0.93821,0.93094,0.92693,0.89715,0.89120,0.89074,0.88452,0.88227,0.87903
Bet365,footy,golf,tennis	http://pbs.twimg.com/media/CEDjn_FWgAArXiC.jpg		service,nobody,security,information,safety,business,conceptual,danger,internet,wide,technology,sign,industry,horizontal,guidance,research,protection,advice,success,forbidden	0.97720,0.95813,0.95551,0.95470,0.95095,0.94550,0.93807,0.92706,0.91866,0.90937,0.90712,0.89247,0.89118,0.88153,0.86234,0.85517,0.85463,0.85419,0.82975,0.80846
tennis	http://pbs.twimg.com/media/CEDfsQCVEAAbtS2.jpg		exercise,active,leisure,fun,young,health,sport,outdoors,fitness,action,boy,recreation,strength,energetic,teens,childhood,children,grass,kids,lifestyle	0.99757,0.99444,0.99305,0.99089,0.98984,0.98858,0.98125,0.98050,0.97944,0.97372,0.96830,0.96760,0.94908,0.94614,0.94488,0.94076,0.93621,0.93135,0.91823,0.91654
BETWAY,Football,Racing,Tennis,Inplay,Casino	http://pbs.twimg.com/media/CEDfAsqWIAAIV9m.jpg		web,text,data,sign,internet,illustration,board,business,design,symbol,technology,information,background,shape,key,service,icon,communication,traffic,online	0.98450,0.97756,0.97753,0.97617,0.97367,0.97105,0.96737,0.96099,0.96075,0.95837,0.95160,0.95118,0.93961,0.93816,0.92497,0.92199,0.91391,0.91289,0.90331,0.90036
tennis	http://pbs.twimg.com/media/CEBFaUQWoAIqScF.jpg		people,portrait,recreation,leisure,one,boy,adult,child,man,fun,men,two,children,north america,women,grass,youth,park,group,sport	0.99023,0.97545,0.97515,0.95122,0.94788,0.93853,0.93453,0.93172,0.92734,0.92139,0.91002,0.90576,0.90215,0.86160,0.82270,0.82218,0.80658,0.79160,0.79155,0.78696
tennis	http://pbs.twimg.com/media/CEDc8qGUMAEGfPU.jpg		nobody,competition,business,achievement,history,conceptual,commerce,glass,one,design,leisure,illustration,wine,architecture,night,clean,information,retro,text,black and white	0.99300,0.97333,0.97284,0.95534,0.91393,0.91132,0.89872,0.88872,0.87297,0.85215,0.84267,0.83975,0.83138,0.81869,0.80218,0.80015,0.79617,0.79331,0.79056,0.78494
sport,NFL,NBA,SOCCER,TENNIS,MLB,Nascar,PGA,NHL,UFC,MMA,Olympics,XGames	http://pbs.twimg.com/media/B6jqQRMIEAARvr7.jpg		illustration,nobody,background,text,technology,design,horizontal,world,vector,symbol,people,travel,isolated,equipment,binary code,competition,ball,recreation,safety,development	0.92522,0.86407,0.85109,0.78901,0.74971,0.74401,0.73497,0.73319,0.72421,0.69089,0.67820,0.67534,0.67195,0.66327,0.65859,0.65177,0.64878,0.63612,0.62448,0.62377
Tennis,CenterCourt,UCLA,LosAngeles,LA	http://pbs.twimg.com/media/CEDXK8eWoAE-0g8.jpg		people,men,adult,one,competition,north america,portrait,tennis,man,sport,athlete,clothing,retro,ball game,champion,game,recreation,concentration,two,urban	0.99394,0.99086,0.99076,0.98474,0.98368,0.97575,0.97366,0.97195,0.97100,0.97095,0.96623,0.96182,0.92857,0.88657,0.88308,0.88142,0.87585,0.87392,0.85322,0.85308
tennis,powersharestennis,Vancouver	http://pbs.twimg.com/media/CEDWs3UUsAA_yZj.jpg		tennis,racquet,tennis match,competition,tennis player,ball,ball game,sports equipment,net,soccer,action,professional tennis,tennis ball,athlete,tournament,stadium,match,racket,game,men	0.99993,0.99817,0.99729,0.99595,0.99585,0.99210,0.99183,0.97871,0.97373,0.97249,0.97037,0.97019,0.96569,0.96519,0.96169,0.95759,0.90745,0.90610,0.90584,0.90323
tennis,pro	http://pbs.twimg.com/media/CEDU5HYW0AEZkzH.jpg		people,portrait,one,adult,north america,men,government,politics,facial expression,female,clothing,leader,human rights,women,two,economics,competition,election,ring,bengal	0.99825,0.99592,0.99394,0.99201,0.98932,0.97755,0.97566,0.96875,0.96141,0.95863,0.95730,0.94812,0.93124,0.92421,0.92309,0.92195,0.90789,0.87811,0.86486,0.83992
TatianaGolovin,Celebrity,Tennis,ShowingTits,Gorgeous,Hot,Doll,NudeScene	http://pbs.twimg.com/media/CEDUPR9XIAA0K2_.jpg		tennis,tennis match,athlete,professional tennis,tennis ball,sports equipment,north america,competition,victory,leisure,new south wales,adult,strength,ball game,racquet,champion,park,tennis player,tournament,ball	0.99812,0.99350,0.98935,0.98839,0.98046,0.96360,0.95832,0.92917,0.90904,0.90246,0.90135,0.89335,0.89192,0.89112,0.88787,0.87393,0.87074,0.86002,0.84907,0.82826
tennis	http://pbs.twimg.com/media/CD7vKTNUgAAUPz9.jpg		footwear,feet,recreation,foot,sneakers,leisure,competition,shoe,pair,two,clothing,fashion,color,heel,female,fun,north america,casual,sport,play	0.99920,0.99620,0.99330,0.99215,0.99110,0.97365,0.96236,0.95967,0.94556,0.94137,0.92350,0.91567,0.90159,0.87599,0.86607,0.85779,0.85647,0.82128,0.81846,0.81501
WTA,tennis	http://pbs.twimg.com/ext_tw_video_thumb/594530897631813632/pu/img/xS_vOLV6wQrgs9ud.jpg		competition,athlete,stadium,motion,people,action,ball,baseball,sport,championship,sports equipment,race,crowd,group,recreation,many,game,series,spectators,uniform	0.99949,0.99840,0.99819,0.98095,0.97493,0.96843,0.96628,0.96374,0.95227,0.94042,0.93877,0.93490,0.91667,0.90859,0.90184,0.89956,0.88761,0.88626,0.88463,0.87985
WTA,tennis	http://pbs.twimg.com/media/CEBKCeLXIAAj6F_.jpg		competition,tennis,one,adult,recreation,professional tennis,people,men,ball,sports equipment,north america,athlete,tennis match,clothing,motion,action,skill,tennis court,determination,ball game	0.98524,0.98272,0.97915,0.97441,0.95928,0.95816,0.95402,0.94249,0.93678,0.90985,0.89455,0.88380,0.88361,0.85914,0.83715,0.81302,0.77758,0.77612,0.73666,0.73620
powersharestennis,tennis	http://pbs.twimg.com/media/CEDORKlUUAAjgcJ.jpg		tennis,athlete,ball,sports equipment,racquet,game,north america,stadium,ball game,tournament,action,net,competition,fan,badminton,baseball,tennis player,professional tennis,tennis match,racket	0.99973,0.99884,0.99786,0.99566,0.99503,0.99446,0.99405,0.99332,0.99306,0.99281,0.98864,0.98651,0.98622,0.98415,0.98036,0.97827,0.97025,0.97004,0.96927,0.96830
tennis,loveit	http://pbs.twimg.com/media/CEBSlMkUkAEL79L.jpg		powershares,sampras,mcenroe,legends,tennis	http://pbs.twimg.com/media/CEDNFIBUsAASOkU.jpg		athlete,competition,sports equipment,action,tournament,sport,tennis,ball game,challenge,north america,ball,badminton,game,stadium,tennis player,league,people,tennis match,soccer,racquet	0.99894,0.99879,0.99076,0.98940,0.98876,0.98554,0.98546,0.98433,0.98134,0.97294,0.95941,0.94744,0.94460,0.94105,0.93419,0.93258,0.92095,0.91384,0.91371,0.90725
sport,NFL,NBA,SOCCER,TENNIS,MLB,Nascar,PGA,NHL,UFC,MMA,Olympics,XGames	http://pbs.twimg.com/media/B6jqQRMIEAARvr7.jpg		illustration,nobody,background,text,technology,design,horizontal,world,vector,symbol,people,travel,isolated,equipment,binary code,competition,ball,recreation,safety,development	0.92522,0.86407,0.85109,0.78901,0.74971,0.74401,0.73497,0.73319,0.72421,0.69089,0.67820,0.67534,0.67195,0.66327,0.65859,0.65177,0.64878,0.63612,0.62448,0.62377
tennis,loveit	http://pbs.twimg.com/media/CEBSlMkUkAEL79L.jpg		powersharestennis,tennis,yvr	http://pbs.twimg.com/media/CEDKvSMUUAIu1-h.jpg		tennis,athlete,tennis match,competition,sports equipment,tennis player,ball,racquet,tennis ball,professional tennis,ball game,north america,action,uniform,crowd,game,many,people,stadium,tournament	0.99551,0.99226,0.99165,0.98732,0.98556,0.98264,0.97797,0.97713,0.97521,0.95268,0.94622,0.94616,0.93354,0.92250,0.91739,0.90462,0.87800,0.87265,0.87211,0.86451
MayPac,LabanPacMan,Tennis,Boxing,TeamPacquiao	http://pbs.twimg.com/media/CEDJLqrVEAArN-G.jpg		group,north america,music,people,performance,female,women,adult,recreation,men,theater,stage,four,clothing,singer,facial expression,bar,singing,diversity,actor	0.99238,0.99235,0.99203,0.98675,0.98505,0.98409,0.98041,0.97600,0.97498,0.96993,0.96388,0.96071,0.96058,0.94700,0.94413,0.94065,0.93939,0.93227,0.93151,0.92483
Tennis	http://pbs.twimg.com/media/CEDIU2JUsAISA6X.jpg		print,text,people,adult,politics,painting,fine art,poster,illustration,lithograph,war,military,european,government,rally,aircraft,men,revolution,death,portrait	0.99686,0.99665,0.99596,0.99298,0.99234,0.99016,0.98912,0.98841,0.98701,0.98297,0.98187,0.98084,0.98018,0.97295,0.97256,0.96880,0.96563,0.96336,0.96183,0.95870
adidastennis,adidasbarricade,barricade2015,tennis	http://pbs.twimg.com/media/CEDHluZXIAAYlWn.jpg		gloves,pair,fashion,color,clothing,bright,nobody,background,footwear,elegant,set,summer,clean,equipment,protection,plastic,bucket,waterproof,luxury,accessory	0.99210,0.98884,0.98770,0.98431,0.97298,0.97285,0.96318,0.95996,0.95303,0.94713,0.91401,0.91338,0.91254,0.88417,0.87756,0.87598,0.83248,0.82822,0.82563,0.82257
FreeGearFriday,tennis	http://pbs.twimg.com/media/CD9Hb3rUEAAVCCQ.jpg		competition,tennis,athlete,ball game,health,outdoors,active,action,rugby,racket,exercise,leisure,retirement,men,fitness,tournament,adult,motion,game,strength	0.99823,0.99647,0.99540,0.99120,0.99089,0.99009,0.98959,0.98821,0.98237,0.98180,0.97995,0.97830,0.97799,0.97723,0.97299,0.96778,0.96711,0.95918,0.95211,0.95167
powershares,tennis	http://pbs.twimg.com/media/CEDEyWoVEAA_F9l.jpg		game,ball,athlete,sports equipment,stadium,competition,baseball,ball game,fan,action,tennis,uniform,north america,professional baseball,racquet,tennis match,men,net,tournament,professional tennis	0.99760,0.99694,0.99668,0.99617,0.99515,0.99198,0.99197,0.99067,0.98593,0.98487,0.98364,0.97389,0.97330,0.97306,0.96546,0.96539,0.93993,0.92823,0.91998,0.91274
oilpainting,StillLife,tennis	http://pbs.twimg.com/media/CDyCi7QWEAAsqPI.jpg		nobody,water,painting,ice,north america,color,cold,nature,river,reflection,abstract,frozen,ocean,sea,beach,landscape,circle,light,coast,travel	0.99358,0.98705,0.97341,0.96642,0.95972,0.94095,0.93840,0.92068,0.90307,0.89727,0.89544,0.88980,0.87983,0.87246,0.86987,0.86872,0.86010,0.84718,0.84398,0.84363
tennis	http://pbs.twimg.com/media/CD7vKTNUgAAUPz9.jpg		footwear,feet,recreation,foot,sneakers,leisure,competition,shoe,pair,two,clothing,fashion,color,heel,female,fun,north america,casual,sport,play	0.99920,0.99620,0.99330,0.99215,0.99110,0.97365,0.96236,0.95967,0.94556,0.94137,0.92350,0.91567,0.90159,0.87599,0.86607,0.85779,0.85647,0.82128,0.81846,0.81501
tennis,support,relie	http://pbs.twimg.com/media/CEDDuqlUUAA5h5C.jpg		isolated,image,power,conceptual,people,color,man,brush,hand,ink,flash,abstract,business,human,communication,connection,ideas,men,portrait,phone	0.97843,0.97475,0.96171,0.95310,0.95156,0.95047,0.94687,0.94181,0.93993,0.93714,0.92646,0.92351,0.92338,0.92292,0.92230,0.91566,0.90374,0.89964,0.89924,0.89903
tennis,portable,sealed	http://pbs.twimg.com/media/CEDDuW0VIAAGMjr.jpg		text,sign,business,nobody,symbol,commerce,icon,button,internet,graphic,illustration,label,background,access,industry,circle,information,store,abstract,shape	0.97806,0.97692,0.97384,0.97097,0.97053,0.94514,0.93232,0.90776,0.89571,0.89272,0.89191,0.88846,0.88652,0.87773,0.87039,0.85199,0.84960,0.84441,0.84092,0.83783
WTA,tennis	http://pbs.twimg.com/media/CEBKCeLXIAAj6F_.jpg		competition,tennis,one,adult,recreation,professional tennis,people,men,ball,sports equipment,north america,athlete,tennis match,clothing,motion,action,skill,tennis court,determination,ball game	0.98524,0.98272,0.97915,0.97441,0.95928,0.95816,0.95402,0.94249,0.93678,0.90985,0.89455,0.88380,0.88361,0.85914,0.83715,0.81302,0.77758,0.77612,0.73666,0.73620
FreeGearFriday,tennis	http://pbs.twimg.com/media/CD9Hb3rUEAAVCCQ.jpg		competition,tennis,athlete,ball game,health,outdoors,active,action,rugby,racket,exercise,leisure,retirement,men,fitness,tournament,adult,motion,game,strength	0.99823,0.99647,0.99540,0.99120,0.99089,0.99009,0.98959,0.98821,0.98237,0.98180,0.97995,0.97830,0.97799,0.97723,0.97299,0.96778,0.96711,0.95918,0.95211,0.95167
FreeGearFriday,tennis	http://pbs.twimg.com/media/CD9Hb3rUEAAVCCQ.jpg		competition,tennis,athlete,ball game,health,outdoors,active,action,rugby,racket,exercise,leisure,retirement,men,fitness,tournament,adult,motion,game,strength	0.99823,0.99647,0.99540,0.99120,0.99089,0.99009,0.98959,0.98821,0.98237,0.98180,0.97995,0.97830,0.97799,0.97723,0.97299,0.96778,0.96711,0.95918,0.95211,0.95167
FreeGearFriday,tennis	http://pbs.twimg.com/media/CD9Hb3rUEAAVCCQ.jpg		competition,tennis,athlete,ball game,health,outdoors,active,action,rugby,racket,exercise,leisure,retirement,men,fitness,tournament,adult,motion,game,strength	0.99823,0.99647,0.99540,0.99120,0.99089,0.99009,0.98959,0.98821,0.98237,0.98180,0.97995,0.97830,0.97799,0.97723,0.97299,0.96778,0.96711,0.95918,0.95211,0.95167
FreeGearFriday,tennis	http://pbs.twimg.com/media/CD9Hb3rUEAAVCCQ.jpg		competition,tennis,athlete,ball game,health,outdoors,active,action,rugby,racket,exercise,leisure,retirement,men,fitness,tournament,adult,motion,game,strength	0.99823,0.99647,0.99540,0.99120,0.99089,0.99009,0.98959,0.98821,0.98237,0.98180,0.97995,0.97830,0.97799,0.97723,0.97299,0.96778,0.96711,0.95918,0.95211,0.95167
Tennis	http://pbs.twimg.com/media/CEDAnyQVAAAIPsv.jpg		Tennis,Girls	http://pbs.twimg.com/media/CEC-7PnWgAAMNFJ.jpg		tennis,north america,competition,female,people,adult,many,crowd,tennis match,clothing,women,action,group,tennis player,athlete,celebration,ball game,men,pacific northwest,tournament	0.99830,0.99812,0.99759,0.99012,0.98971,0.98259,0.98246,0.96791,0.96692,0.96223,0.96124,0.93896,0.93524,0.93521,0.93264,0.92564,0.91592,0.90548,0.87886,0.87819
FreeGearFriday,tennis	http://pbs.twimg.com/media/CD9Hb3rUEAAVCCQ.jpg		competition,tennis,athlete,ball game,health,outdoors,active,action,rugby,racket,exercise,leisure,retirement,men,fitness,tournament,adult,motion,game,strength	0.99823,0.99647,0.99540,0.99120,0.99089,0.99009,0.98959,0.98821,0.98237,0.98180,0.97995,0.97830,0.97799,0.97723,0.97299,0.96778,0.96711,0.95918,0.95211,0.95167
MillenniumEstorilOpen,tennis	http://pbs.twimg.com/media/CECqXrYXIAAvzSJ.jpg		tennis,competition,tournament,professional tennis,athlete,action,ball game,tennis match,men,north america,people,women,match,ball,sports equipment,game,adult,portrait,racket,indoors	0.99931,0.99894,0.99362,0.99040,0.98461,0.98437,0.96758,0.96431,0.96430,0.96386,0.95159,0.94804,0.92552,0.91994,0.90994,0.88702,0.87340,0.85229,0.84483,0.81404
FreeGearFriday,tennis	http://pbs.twimg.com/media/CD9Hb3rUEAAVCCQ.jpg		competition,tennis,athlete,ball game,health,outdoors,active,action,rugby,racket,exercise,leisure,retirement,men,fitness,tournament,adult,motion,game,strength	0.99823,0.99647,0.99540,0.99120,0.99089,0.99009,0.98959,0.98821,0.98237,0.98180,0.97995,0.97830,0.97799,0.97723,0.97299,0.96778,0.96711,0.95918,0.95211,0.95167
oilpainting,StillLife,tennis	http://pbs.twimg.com/media/CDyCi7QWEAAsqPI.jpg		nobody,water,painting,ice,north america,color,cold,nature,river,reflection,abstract,frozen,ocean,sea,beach,landscape,circle,light,coast,travel	0.99358,0.98705,0.97341,0.96642,0.95972,0.94095,0.93840,0.92068,0.90307,0.89727,0.89544,0.88980,0.87983,0.87246,0.86987,0.86872,0.86010,0.84718,0.84398,0.84363
FreeGearFriday,tennis	http://pbs.twimg.com/media/CD9Hb3rUEAAVCCQ.jpg		competition,tennis,athlete,ball game,health,outdoors,active,action,rugby,racket,exercise,leisure,retirement,men,fitness,tournament,adult,motion,game,strength	0.99823,0.99647,0.99540,0.99120,0.99089,0.99009,0.98959,0.98821,0.98237,0.98180,0.97995,0.97830,0.97799,0.97723,0.97299,0.96778,0.96711,0.95918,0.95211,0.95167
FreeGearFriday,tennis	http://pbs.twimg.com/media/CD9Hb3rUEAAVCCQ.jpg		competition,tennis,athlete,ball game,health,outdoors,active,action,rugby,racket,exercise,leisure,retirement,men,fitness,tournament,adult,motion,game,strength	0.99823,0.99647,0.99540,0.99120,0.99089,0.99009,0.98959,0.98821,0.98237,0.98180,0.97995,0.97830,0.97799,0.97723,0.97299,0.96778,0.96711,0.95918,0.95211,0.95167
Tennis,Girls	http://pbs.twimg.com/media/CEC-7PnWgAAMNFJ.jpg		tennis,north america,competition,female,people,adult,many,crowd,tennis match,clothing,women,action,group,tennis player,athlete,celebration,ball game,men,pacific northwest,tournament	0.99830,0.99812,0.99759,0.99012,0.98971,0.98259,0.98246,0.96791,0.96692,0.96223,0.96124,0.93896,0.93524,0.93521,0.93264,0.92564,0.91592,0.90548,0.87886,0.87819
FreeGearFriday,tennis	http://pbs.twimg.com/media/CD9Hb3rUEAAVCCQ.jpg		competition,tennis,athlete,ball game,health,outdoors,active,action,rugby,racket,exercise,leisure,retirement,men,fitness,tournament,adult,motion,game,strength	0.99823,0.99647,0.99540,0.99120,0.99089,0.99009,0.98959,0.98821,0.98237,0.98180,0.97995,0.97830,0.97799,0.97723,0.97299,0.96778,0.96711,0.95918,0.95211,0.95167
FreeGearFriday,tennis	http://pbs.twimg.com/media/CD9Hb3rUEAAVCCQ.jpg		competition,tennis,athlete,ball game,health,outdoors,active,action,rugby,racket,exercise,leisure,retirement,men,fitness,tournament,adult,motion,game,strength	0.99823,0.99647,0.99540,0.99120,0.99089,0.99009,0.98959,0.98821,0.98237,0.98180,0.97995,0.97830,0.97799,0.97723,0.97299,0.96778,0.96711,0.95918,0.95211,0.95167
MillenniumEstorilOpen,tennis	http://pbs.twimg.com/media/CECqXrYXIAAvzSJ.jpg		tennis,competition,tournament,professional tennis,athlete,action,ball game,tennis match,men,north america,people,women,match,ball,sports equipment,game,adult,portrait,racket,indoors	0.99931,0.99894,0.99362,0.99040,0.98461,0.98437,0.96758,0.96431,0.96430,0.96386,0.95159,0.94804,0.92552,0.91994,0.90994,0.88702,0.87340,0.85229,0.84483,0.81404
FreeGearFriday,tennis	http://pbs.twimg.com/media/CD9Hb3rUEAAVCCQ.jpg		competition,tennis,athlete,ball game,health,outdoors,active,action,rugby,racket,exercise,leisure,retirement,men,fitness,tournament,adult,motion,game,strength	0.99823,0.99647,0.99540,0.99120,0.99089,0.99009,0.98959,0.98821,0.98237,0.98180,0.97995,0.97830,0.97799,0.97723,0.97299,0.96778,0.96711,0.95918,0.95211,0.95167
tennis,bigserve	http://pbs.twimg.com/media/CEC744tUUAAgkJ6.jpg		competition,athlete,action,north america,soccer,championship,stadium,game,uniform,ball,ball game,people,night,football,sports equipment,group,energy,honshu,city,venue	0.99770,0.98743,0.98563,0.97532,0.96767,0.95422,0.94002,0.93344,0.93022,0.92104,0.91802,0.91693,0.91528,0.88064,0.87901,0.87636,0.86536,0.85704,0.85277,0.85103
tennis,doubles,practice	http://pbs.twimg.com/media/CEC6pEgUEAAqRcN.jpg		window,exterior,architecture,front,home,nobody,house,building,dwelling,wood,town,door,old,facade,outdoors,urban,roof,street,vintage,traditional	0.99958,0.99883,0.99818,0.99120,0.98975,0.98806,0.98400,0.97731,0.97516,0.96484,0.96351,0.96223,0.95999,0.95835,0.95530,0.95268,0.94566,0.94390,0.94099,0.93439
Tennis,ANW,BoyMom,MOBsociety	http://pbs.twimg.com/media/CEC6ScQWoAA2FYL.jpg		men,outdoors,exercise,fitness,young,people,man,tennis,sunglasses,summer,active,adult,fun,lifestyle,women,recreation,sport,determination,leisure,ball game	0.97856,0.97533,0.96546,0.95397,0.94524,0.94337,0.94132,0.93526,0.93405,0.92443,0.92343,0.91560,0.90829,0.90411,0.89766,0.88948,0.88858,0.88831,0.88026,0.86385
tennis,puppy,dogs,weekends,cali,corgi	http://pbs.twimg.com/media/CEC5Os-WEAAofn9.jpg		tennis,tennis match,ball,competition,athlete,leisure,professional tennis,racquet,ball game,adult,racket,people,tennis ball,swimming pool,game,action,north america,sports equipment,men,recreation	0.99972,0.99677,0.99310,0.99077,0.98998,0.97972,0.97402,0.97313,0.97081,0.96400,0.95977,0.95907,0.95510,0.95362,0.94429,0.94338,0.93684,0.92166,0.90727,0.89016
